started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T10:17:10.280098+00:00,GET,/admin-login,Admin login page,200,282.84550001262687,9945,
2026-06-04T10:17:10.250099+00:00,GET,/login,Login page,200,321.56800001394004,30789,
2026-06-04T10:17:10.268098+00:00,GET,/register,Register page,200,331.65029998053797,39583,
2026-06-04T10:17:10.232098+00:00,GET,/,Root redirect,200,633.5918999975547,30789,
2026-06-04T10:17:10.232098+00:00,GET,/static/styles.css,Main stylesheet,200,794.8522999940906,18140,
2026-06-04T10:17:11.113289+00:00,GET,/register,Register page,200,281.2733000027947,39583,
2026-06-04T10:17:11.077290+00:00,GET,/login,Login page,200,330.60879999538884,30789,
2026-06-04T10:17:11.077290+00:00,GET,/register,Register page,200,476.2351000099443,39583,
2026-06-04T10:17:11.373793+00:00,GET,/admin-login,Admin login page,200,266.62800001213327,9945,
2026-06-04T10:17:11.532574+00:00,GET,/,Root redirect,200,566.2439000152517,30789,
2026-06-04T10:17:11.909584+00:00,GET,/admin-login,Admin login page,200,265.55659997393377,9945,
2026-06-04T10:17:11.909584+00:00,GET,/login,Login page,200,278.7757000187412,30789,
2026-06-04T10:17:12.155088+00:00,GET,/login,Login page,200,279.9513000063598,30789,
2026-06-04T10:17:12.063327+00:00,GET,/,Root redirect,200,620.480800018413,30789,
2026-06-04T10:17:12.688609+00:00,GET,/admin-login,Admin login page,200,297.20860000816174,9945,
2026-06-04T10:17:12.688609+00:00,GET,/login,Login page,200,298.4230000001844,30789,
2026-06-04T10:17:12.609111+00:00,GET,/,Root redirect,200,524.3584999989253,30789,
2026-06-04T10:17:13.186992+00:00,GET,/login,Login page,200,264.21409999602474,30789,
2026-06-04T10:17:12.939476+00:00,GET,/,Root redirect,200,603.3996999904048,30789,
2026-06-04T10:17:13.500636+00:00,GET,/admin-login,Admin login page,200,327.2584999795072,9945,
2026-06-04T10:17:13.641167+00:00,GET,/register,Register page,200,302.58640000829473,39583,
2026-06-04T10:17:13.500636+00:00,GET,/,Root redirect,200,587.4715999816544,30789,
2026-06-04T10:17:13.954433+00:00,GET,/static/styles.css,Main stylesheet,200,266.74110000021756,18140,
2026-06-04T10:17:14.046476+00:00,GET,/static/styles.css,Main stylesheet,200,264.93679999839514,18140,
2026-06-04T10:17:14.340514+00:00,GET,/admin-login,Admin login page,200,284.18800001963973,9945,
2026-06-04T10:17:14.450314+00:00,GET,/admin-login,Admin login page,200,299.6962000033818,9945,
2026-06-04T10:17:14.590208+00:00,GET,/register,Register page,200,252.6670999941416,39583,
2026-06-04T10:17:14.730585+00:00,GET,/register,Register page,200,298.80319998483174,39583,
2026-06-04T10:17:14.823678+00:00,GET,/login,Login page,200,294.75250001996756,30789,
2026-06-04T10:17:15.136341+00:00,GET,/admin-login,Admin login page,200,264.657099993201,9945,
2026-06-04T10:17:15.259964+00:00,GET,/static/styles.css,Main stylesheet,200,257.3460999992676,18140,
2026-06-04T10:17:15.353610+00:00,GET,/login,Login page,200,305.40880002081394,30789,
2026-06-04T10:17:15.539102+00:00,GET,/register,Register page,200,364.4763999909628,39583,
2026-06-04T10:17:15.633475+00:00,GET,/,Root redirect,200,581.6450999991503,30789,
2026-06-04T10:17:16.165729+00:00,GET,/admin-login,Admin login page,200,281.00290001020767,9945,
2026-06-04T10:17:15.925003+00:00,GET,/,Root redirect,200,577.3245000164025,30789,
2026-06-04T10:17:16.415174+00:00,GET,/login,Login page,200,268.19430000614375,30789,
2026-06-04T10:17:16.726737+00:00,GET,/register,Register page,200,254.14370000362396,39583,
2026-06-04T10:17:16.024986+00:00,GET,/,Root redirect,200,1000.3523000050336,30789,
2026-06-04T10:17:16.958079+00:00,GET,/admin-login,Admin login page,200,260.6460000097286,9945,
2026-06-04T10:17:17.005080+00:00,GET,/register,Register page,200,284.92500001448207,39583,
2026-06-04T10:17:17.193078+00:00,GET,/admin-login,Admin login page,200,241.54290001024492,9945,
2026-06-04T10:17:17.485091+00:00,GET,/admin-login,Admin login page,200,313.55240000993945,9945,
2026-06-04T10:17:17.531797+00:00,GET,/admin-login,Admin login page,200,287.96169999986887,9945,
2026-06-04T10:17:17.720682+00:00,GET,/static/styles.css,Main stylesheet,200,239.79759999201633,18140,
2026-06-04T10:17:17.799892+00:00,GET,/,Root redirect,200,519.998299976578,30789,
2026-06-04T10:17:17.939618+00:00,GET,/,Root redirect,200,627.2573000169359,30789,
2026-06-04T10:17:18.330689+00:00,GET,/register,Register page,200,274.0988000005018,39583,
2026-06-04T10:17:18.300688+00:00,GET,/,Root redirect,200,498.0966000002809,30789,
2026-06-04T10:17:18.472325+00:00,GET,/,Root redirect,200,555.9724000049755,30789,
2026-06-04T10:17:18.831943+00:00,GET,/static/styles.css,Main stylesheet,200,273.01489998353645,18140,
2026-06-04T10:17:19.082150+00:00,GET,/static/styles.css,Main stylesheet,200,266.49429998360574,18140,
2026-06-04T10:17:19.113150+00:00,GET,/admin-login,Admin login page,200,268.938099994557,9945,
2026-06-04T10:17:19.312458+00:00,GET,/register,Register page,200,314.8976000084076,39583,
2026-06-04T10:17:19.530482+00:00,GET,/static/styles.css,Main stylesheet,200,243.42919999617152,18140,
2026-06-04T10:17:19.608726+00:00,GET,/login,Login page,200,245.40370001341216,30789,
2026-06-04T10:17:19.860837+00:00,GET,/static/styles.css,Main stylesheet,200,316.017599980114,18140,
2026-06-04T10:17:20.139151+00:00,GET,/login,Login page,200,250.00420000287704,30789,
2026-06-04T10:17:19.892837+00:00,GET,/,Root redirect,200,571.8071000010241,30789,
2026-06-04T10:17:20.278850+00:00,GET,/login,Login page,200,309.923599998001,30789,
2026-06-04T10:17:20.356855+00:00,GET,/register,Register page,200,255.5802999995649,39583,
2026-06-04T10:17:20.683759+00:00,GET,/admin-login,Admin login page,200,238.89760000747629,9945,
2026-06-04T10:17:20.901870+00:00,GET,/register,Register page,200,301.8048999947496,39583,
2026-06-04T10:17:20.978870+00:00,GET,/login,Login page,200,284.09160001319833,30789,
2026-06-04T10:17:21.088870+00:00,GET,/admin-login,Admin login page,200,291.51330000604503,9945,
2026-06-04T10:17:21.119870+00:00,GET,/,Root redirect,200,544.4026000041049,30789,
2026-06-04T10:17:21.429887+00:00,GET,/static/styles.css,Main stylesheet,200,245.16900000162423,18140,
2026-06-04T10:17:21.710771+00:00,GET,/login,Login page,200,283.1423000025097,30789,
2026-06-04T10:17:21.773289+00:00,GET,/static/styles.css,Main stylesheet,200,237.1813999779988,18140,
2026-06-04T10:17:21.883039+00:00,GET,/register,Register page,200,269.5608999929391,39583,
2026-06-04T10:17:22.181911+00:00,GET,/admin-login,Admin login page,200,236.56279998249374,9945,
2026-06-04T10:17:22.164910+00:00,GET,/,Root redirect,200,527.5415000214707,30789,
2026-06-04T10:17:22.507924+00:00,GET,/admin-login,Admin login page,200,242.85159999271855,9945,
2026-06-04T10:17:22.524926+00:00,GET,/login,Login page,200,290.6183000013698,30789,
2026-06-04T10:17:22.663926+00:00,GET,/admin-login,Admin login page,200,283.54260002379306,9945,
2026-06-04T10:17:22.928687+00:00,GET,/,Root redirect,200,499.79570001596585,30789,
2026-06-04T10:17:23.203843+00:00,GET,/static/styles.css,Main stylesheet,200,308.9291999931447,18140,
2026-06-04T10:17:23.253965+00:00,GET,/static/styles.css,Main stylesheet,200,315.36180002149194,18140,
2026-06-04T10:17:23.316300+00:00,GET,/admin-login,Admin login page,200,255.7059999962803,9945,
2026-06-04T10:17:23.455598+00:00,GET,/static/styles.css,Main stylesheet,200,281.0446999792475,18140,
2026-06-04T10:17:23.937572+00:00,GET,/admin-login,Admin login page,200,297.4252999993041,9945,
2026-06-04T10:17:24.015001+00:00,GET,/static/styles.css,Main stylesheet,200,297.9060999932699,18140,
2026-06-04T10:17:24.077986+00:00,GET,/login,Login page,200,277.87190000526607,30789,
2026-06-04T10:17:24.077986+00:00,GET,/register,Register page,200,304.59139999584295,39583,
2026-06-04T10:17:24.249310+00:00,GET,/admin-login,Admin login page,200,254.8160000005737,9945,
2026-06-04T10:17:24.747555+00:00,GET,/admin-login,Admin login page,200,257.76480001513846,9945,
2026-06-04T10:17:24.824588+00:00,GET,/static/styles.css,Main stylesheet,200,315.8174999989569,18140,
2026-06-04T10:17:24.887995+00:00,GET,/login,Login page,200,255.54849999025464,30789,
2026-06-04T10:17:24.870991+00:00,GET,/login,Login page,200,275.92670000740327,30789,
2026-06-04T10:17:25.012611+00:00,GET,/login,Login page,200,253.37980000767857,30789,
2026-06-04T10:17:25.509147+00:00,GET,/static/styles.css,Main stylesheet,200,262.91109999874607,18140,
2026-06-04T10:17:25.647836+00:00,GET,/admin-login,Admin login page,200,270.1289000106044,9945,
2026-06-04T10:17:25.647836+00:00,GET,/login,Login page,200,330.0732999923639,30789,
2026-06-04T10:17:25.647836+00:00,GET,/static/styles.css,Main stylesheet,200,336.2471999716945,18140,
2026-06-04T10:17:25.771698+00:00,GET,/login,Login page,200,265.71690000128,30789,
2026-06-04T10:17:26.286031+00:00,GET,/register,Register page,200,305.2451999974437,39583,
2026-06-04T10:17:26.426417+00:00,GET,/register,Register page,200,304.1075999790337,39583,
2026-06-04T10:17:26.488898+00:00,GET,/login,Login page,200,278.74840001459233,30789,
2026-06-04T10:17:26.488898+00:00,GET,/login,Login page,200,300.7442000089213,30789,
2026-06-04T10:17:26.550406+00:00,GET,/register,Register page,200,271.9951999897603,39583,
